id_pedido,data_pedido,ano,mes,nome_mes,segmento,regiao,estado,cidade,categoria,subcategoria,nome_produto,modo_envio,dias_entrega,vendas,quantidade,desconto,lucro,margem_lucro
CA-2016-137239,2016-08-22,2016,8,Aug,Consumidor,Leste,Ohio,Columbus,Papelaria,Fichários,Avery Durable Poly Binders,Padrão,6,3.318,2,0.7,-2.6544,-80.0
CA-2016-137239,2016-08-22,2016,8,Aug,Consumidor,Leste,Ohio,Columbus,Papelaria,Envelopes,Airmail Envelopes,Padrão,6,134.288,2,0.2,45.3222,33.75
US-2016-156097,2016-09-19,2016,9,Sep,Home Office,Central,Illinois,Aurora,Móveis,Cadeiras,Global Troy Executive Leather Low-Back Tilter,Mesmo Dia,0,701.372,2,0.3,-50.098,-7.14
US-2016-156097,2016-09-19,2016,9,Sep,Home Office,Central,Illinois,Aurora,Papelaria,Fichários,Avery Binding System Hidden Tab Executive Style Index Sets,Mesmo Dia,0,2.308,2,0.8,-3.462,-150.0
CA-2015-146563,2015-08-24,2015,8,Aug,Consumidor,Central,Texas,Arlington,Papelaria,Armazenamento,"Hot File 7-Pocket, Floor Stand",Padrão,4,999.432,7,0.2,124.929,12.5
CA-2015-146563,2015-08-24,2015,8,Aug,Consumidor,Central,Texas,Arlington,Papelaria,Armazenamento,Space Solutions Commercial Steel Shelving,Padrão,4,724.08,14,0.2,-135.765,-18.75
CA-2015-146563,2015-08-24,2015,8,Aug,Consumidor,Central,Texas,Arlington,Móveis,Mesas,Hon Racetrack Conference Tables,Padrão,4,918.785,5,0.3,-118.1295,-12.86
CA-2015-146563,2015-08-24,2015,8,Aug,Consumidor,Central,Texas,Arlington,Papelaria,Fichários,"Avery Durable Plastic 1"" Binders",Padrão,4,2.724,3,0.8,-4.2222,-155.0
CA-2016-123666,2016-03-26,2016,3,Mar,Corporativo,Leste,New York,New York City,Papelaria,Armazenamento,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Padrão,4,459.95,5,0.0,18.398,4.0
CA-2016-143308,2016-11-04,2016,11,Nov,Consumidor,Sul,Kentucky,Louisville,Papelaria,Grampos,"OIC Colored Binder Clips, Assorted Sizes",Mesmo Dia,0,10.74,3,0.0,5.2626,49.0
CA-2017-132682,2017-06-08,2017,6,Jun,Corporativo,Central,Texas,Dallas,Papelaria,Suprimentos,Acme Tagit Stainless Steel Antibacterial Scissors,Segunda Classe,2,23.76,3,0.2,2.079,8.75
CA-2017-132682,2017-06-08,2017,6,Jun,Corporativo,Central,Texas,Dallas,Papelaria,Papel,Easy-staple paper,Segunda Classe,2,85.056,3,0.2,28.7064,33.75
CA-2017-132682,2017-06-08,2017,6,Jun,Corporativo,Central,Texas,Dallas,Tecnologia,Telefones,ClearOne Communications CHAT 70 OC Speaker Phone,Segunda Classe,2,381.576,3,0.2,28.6182,7.5
CA-2014-156314,2014-12-24,2014,12,Dec,Consumidor,Leste,Ohio,Cleveland,Móveis,Mobiliário,"Master Giant Foot Doorstop, Safety Yellow",Primeira Classe,2,30.36,5,0.2,8.7285,28.75
US-2017-106663,2017-06-09,2017,6,Jun,Home Office,Central,Illinois,Chicago,Móveis,Mobiliário,12-1/2 Diameter Round Wall Clock,Padrão,4,23.976,3,0.6,-14.3856,-60.0
US-2017-106663,2017-06-09,2017,6,Jun,Home Office,Central,Illinois,Chicago,Móveis,Mesas,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Padrão,4,108.925,1,0.5,-71.8905,-66.0
US-2017-106663,2017-06-09,2017,6,Jun,Home Office,Central,Illinois,Chicago,Papelaria,Papel,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Padrão,4,36.352,8,0.2,11.36,31.25
CA-2017-111178,2017-06-15,2017,6,Jun,Consumidor,Central,Illinois,Quincy,Papelaria,Arte,Newell 331,Padrão,7,19.56,5,0.2,1.7115,8.75
CA-2017-130351,2017-12-05,2017,12,Dec,Consumidor,Central,Indiana,Columbus,Papelaria,Eletrodomésticos,Kensington 6 Outlet Guardian Standard Surge Protector,Primeira Classe,3,61.44,3,0.0,16.5888,27.0
CA-2017-130351,2017-12-05,2017,12,Dec,Consumidor,Central,Indiana,Columbus,Papelaria,Papel,"Southworth 100% Résumé Paper, 24lb.",Primeira Classe,3,38.9,5,0.0,17.505,45.0
CA-2017-130351,2017-12-05,2017,12,Dec,Consumidor,Central,Indiana,Columbus,Tecnologia,Acessórios,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Primeira Classe,3,99.39,3,0.0,40.7499,41.0
US-2017-119438,2017-03-18,2017,3,Mar,Consumidor,Central,Texas,Tyler,Papelaria,Eletrodomésticos,Hoover Portapower Portable Vacuum,Padrão,5,2.688,3,0.8,-7.392,-275.0
US-2017-119438,2017-03-18,2017,3,Mar,Consumidor,Central,Texas,Tyler,Tecnologia,Acessórios,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Padrão,5,27.816,3,0.2,4.5201,16.25
US-2017-119438,2017-03-18,2017,3,Mar,Consumidor,Central,Texas,Tyler,Móveis,Mobiliário,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Padrão,5,82.524,3,0.6,-41.262,-50.0
US-2017-119438,2017-03-18,2017,3,Mar,Consumidor,Central,Texas,Tyler,Papelaria,Fichários,Ibico Hi-Tech Manual Binding System,Padrão,5,182.994,3,0.8,-320.2395,-175.0
CA-2016-164511,2016-11-19,2016,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Fichários,Avery Hanging File Binders,Padrão,5,14.352,3,0.2,4.6644,32.5
CA-2016-164511,2016-11-19,2016,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Armazenamento,Fellowes Neat Ideas Storage Cubes,Padrão,5,64.96,2,0.0,2.5984,4.0
CA-2016-164511,2016-11-19,2016,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Armazenamento,Advantus Rolling Storage Box,Padrão,5,68.6,4,0.0,18.522,27.0
US-2017-168116,2017-11-04,2017,11,Nov,Corporativo,Sul,North Carolina,Burlington,Tecnologia,Máquinas,Cubify CubeX 3D Printer Triple Head Print,Mesmo Dia,0,7999.98,4,0.5,-3839.9904,-48.0
US-2017-168116,2017-11-04,2017,11,Nov,Corporativo,Sul,North Carolina,Burlington,Papelaria,Eletrodomésticos,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Mesmo Dia,0,167.44,2,0.2,14.651,8.75
CA-2014-157784,2014-07-05,2014,7,Jul,Consumidor,Sul,Mississippi,Jackson,Tecnologia,Acessórios,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Primeira Classe,3,479.97,3,0.0,163.1898,34.0
CA-2014-157784,2014-07-05,2014,7,Jul,Consumidor,Sul,Mississippi,Jackson,Papelaria,Etiquetas,Avery 516,Primeira Classe,3,14.62,2,0.0,6.8714,47.0
CA-2014-157784,2014-07-05,2014,7,Jul,Consumidor,Sul,Mississippi,Jackson,Papelaria,Papel,Xerox 1995,Primeira Classe,3,19.44,3,0.0,9.3312,48.0
CA-2017-161480,2017-12-25,2017,12,Dec,Consumidor,Leste,New York,New York City,Móveis,Estantes,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Padrão,4,191.984,2,0.2,4.7996,2.5
US-2014-117135,2014-06-21,2014,6,Jun,Consumidor,Sul,Virginia,Waynesboro,Móveis,Mobiliário,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Segunda Classe,2,104.01,1,0.0,14.5614,14.0
US-2014-117135,2014-06-21,2014,6,Jun,Consumidor,Sul,Virginia,Waynesboro,Tecnologia,Telefones,Konftel 250 Conference phone - Charcoal black,Segunda Classe,2,284.82,1,0.0,74.0532,26.0
US-2014-117135,2014-06-21,2014,6,Jun,Consumidor,Sul,Virginia,Waynesboro,Papelaria,Armazenamento,Recycled Eldon Regeneration Jumbo File,Segunda Classe,2,36.84,3,0.0,10.3152,28.0
CA-2015-131534,2015-03-28,2015,3,Mar,Consumidor,Oeste,California,Los Angeles,Tecnologia,Acessórios,Imation Bio 8GB USB Flash Drive Imation Corp,Padrão,5,166.24,1,0.0,24.936,15.0
CA-2015-131534,2015-03-28,2015,3,Mar,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Xerox 1977,Padrão,5,33.4,5,0.0,16.032,48.0
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Arte,"Boston School Pro Electric Pencil Sharpener, 1670",Primeira Classe,3,198.272,8,0.2,17.3488,8.75
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Etiquetas,Avery 490,Primeira Classe,3,47.36,4,0.2,17.76,37.5
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Primeira Classe,3,200.984,7,0.2,62.8075,31.25
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Etiquetas,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Primeira Classe,3,97.696,4,0.2,31.7512,32.5
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Arte,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Primeira Classe,3,2.696,1,0.2,0.8088,30.0
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Fichários,GBC Linen Binding Covers,Primeira Classe,3,18.588,2,0.7,-13.6312,-73.33
CA-2015-119291,2015-05-14,2015,5,May,Home Office,Leste,Pennsylvania,Chester,Papelaria,Fichários,Wilson Jones Custom Binder Spines & Labels,Primeira Classe,3,4.896,3,0.7,-3.4272,-70.0
CA-2017-114552,2017-09-02,2017,9,Sep,Corporativo,Leste,Ohio,Cleveland,Móveis,Mobiliário,"Eldon 200 Class Desk Accessories, Burgundy",Padrão,6,15.072,3,0.2,4.1448,27.5
CA-2016-163755,2016-11-04,2016,11,Nov,Corporativo,Oeste,Washington,Seattle,Móveis,Mobiliário,"Tenex ""The Solids"" Textured Chair Mats",Segunda Classe,4,209.88,3,0.0,35.6796,17.0
CA-2015-142027,2015-04-09,2015,4,Apr,Consumidor,Oeste,California,Long Beach,Móveis,Mesas,Laminate Occasional Tables,Padrão,5,369.912,3,0.2,-13.8717,-3.75
CA-2014-138527,2014-09-12,2014,9,Sep,Corporativo,Sul,North Carolina,Cary,Papelaria,Papel,Xerox 220,Padrão,5,10.368,2,0.2,3.6288,35.0
CA-2014-138527,2014-09-12,2014,9,Sep,Corporativo,Sul,North Carolina,Cary,Papelaria,Eletrodomésticos,Fellowes 8 Outlet Superior Workstation Surge Protector,Padrão,5,166.84,5,0.2,18.7695,11.25
CA-2014-138527,2014-09-12,2014,9,Sep,Corporativo,Sul,North Carolina,Cary,Tecnologia,Acessórios,SanDisk Cruzer 32 GB USB Flash Drive,Padrão,5,15.216,1,0.2,2.2824,15.0
CA-2014-112158,2014-12-02,2014,12,Dec,Consumidor,Leste,New York,New York City,Tecnologia,Acessórios,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Primeira Classe,2,119.96,4,0.0,52.7824,44.0
CA-2014-112158,2014-12-02,2014,12,Dec,Consumidor,Leste,New York,New York City,Móveis,Estantes,O'Sullivan Living Dimensions 5-Shelf Bookcases,Primeira Classe,2,883.92,5,0.2,-110.49,-12.5
CA-2014-112158,2014-12-02,2014,12,Dec,Consumidor,Leste,New York,New York City,Papelaria,Fichários,"Angle-D Binders with Locking Rings, Label Holders",Primeira Classe,2,46.72,8,0.2,15.768,33.75
CA-2014-113887,2014-04-05,2014,4,Apr,Home Office,Leste,New York,New York City,Papelaria,Papel,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Primeira Classe,2,55.48,1,0.0,26.6304,48.0
CA-2017-146136,2017-09-03,2017,9,Sep,Consumidor,Sul,Florida,Palm Coast,Papelaria,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Padrão,4,24.448,4,0.2,8.8624,36.25
US-2017-100048,2017-05-19,2017,5,May,Corporativo,Leste,New York,Mount Vernon,Papelaria,Eletrodomésticos,Bionaire Personal Warm Mist Humidifier/Vaporizer,Padrão,5,281.34,6,0.0,109.7226,39.0
US-2017-100048,2017-05-19,2017,5,May,Corporativo,Leste,New York,Mount Vernon,Tecnologia,Telefones,Nortel Meridian M3904 Professional Digital phone,Padrão,5,307.98,2,0.0,89.3142,29.0
US-2017-100048,2017-05-19,2017,5,May,Corporativo,Leste,New York,Mount Vernon,Tecnologia,Acessórios,Logitech Wireless Performance Mouse MX for PC and Mac,Padrão,5,299.97,3,0.0,113.9886,38.0
CA-2014-153150,2014-07-01,2014,7,Jul,Corporativo,Oeste,Washington,Seattle,Papelaria,Fichários,Cardinal Holdit Business Card Pockets,Segunda Classe,5,19.92,5,0.2,6.972,35.0
CA-2014-130092,2014-01-11,2014,1,Jan,Consumidor,Leste,Delaware,Dover,Móveis,Mobiliário,"DAX Value U-Channel Document Frames, Easel Back",Primeira Classe,3,9.94,2,0.0,3.0814,31.0
CA-2017-108910,2017-09-24,2017,9,Sep,Consumidor,Leste,Ohio,Newark,Móveis,Mobiliário,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Padrão,5,103.056,3,0.2,24.4758,23.75
CA-2014-104472,2014-06-02,2014,6,Jun,Home Office,Oeste,Utah,Orem,Papelaria,Fichários,GBC Standard Therm-A-Bind Covers,Padrão,5,59.808,3,0.2,19.4376,32.5
CA-2014-104472,2014-06-02,2014,6,Jun,Home Office,Oeste,Utah,Orem,Móveis,Mobiliário,Aluminum Document Frame,Padrão,5,73.32,6,0.0,21.996,30.0
CA-2016-112942,2016-02-13,2016,2,Feb,Home Office,Oeste,California,Los Angeles,Papelaria,Papel,Tops Green Bar Computer Printout Paper,Padrão,5,146.82,3,0.0,73.41,50.0
CA-2016-142335,2016-12-15,2016,12,Dec,Corporativo,Central,Michigan,Detroit,Móveis,Mesas,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Padrão,4,1652.94,3,0.0,231.4116,14.0
CA-2016-142335,2016-12-15,2016,12,Dec,Corporativo,Central,Michigan,Detroit,Papelaria,Armazenamento,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Padrão,4,296.37,3,0.0,80.0199,27.0
CA-2014-117429,2014-10-07,2014,10,Oct,Home Office,Leste,Pennsylvania,Philadelphia,Móveis,Mobiliário,"Seth Thomas 16"" Steel Case Clock",Padrão,6,129.92,5,0.2,21.112,16.25
CA-2016-114713,2016-07-07,2016,7,Jul,Corporativo,Sul,Florida,Hialeah,Papelaria,Suprimentos,Acme Softgrip Scissors,Padrão,5,45.584,7,0.2,5.1282,11.25
CA-2017-144113,2017-09-16,2017,9,Sep,Consumidor,Central,Texas,Austin,Papelaria,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Padrão,4,17.568,2,0.2,6.3684,36.25
CA-2017-144113,2017-09-16,2017,9,Sep,Consumidor,Central,Texas,Austin,Tecnologia,Telefones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Padrão,4,55.992,1,0.2,5.5992,10.0
US-2016-150861,2016-12-03,2016,12,Dec,Consumidor,Leste,New York,Oceanside,Papelaria,Papel,Xerox 1964,Primeira Classe,3,182.72,8,0.0,84.0512,46.0
US-2016-150861,2016-12-03,2016,12,Dec,Consumidor,Leste,New York,Oceanside,Móveis,Mesas,"Bevis Traditional Conference Table Top, Plinth Base",Primeira Classe,3,400.032,2,0.4,-153.3456,-38.33
US-2016-150861,2016-12-03,2016,12,Dec,Consumidor,Leste,New York,Oceanside,Papelaria,Armazenamento,"Personal Folder Holder, Ebony",Primeira Classe,3,33.63,3,0.0,10.089,30.0
US-2016-150861,2016-12-03,2016,12,Dec,Consumidor,Leste,New York,Oceanside,Móveis,Cadeiras,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Primeira Classe,3,542.646,3,0.1,102.4998,18.89
US-2016-150861,2016-12-03,2016,12,Dec,Consumidor,Leste,New York,Oceanside,Papelaria,Etiquetas,Avery 520,Primeira Classe,3,6.3,2,0.0,3.024,48.0
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Papelaria,Armazenamento,Carina Double Wide Media Storage Towers in Natural & Black,Padrão,4,242.94,3,0.0,9.7176,4.0
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Tecnologia,Acessórios,Logitech Illuminated - Keyboard,Padrão,4,179.97,3,0.0,86.3856,48.0
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,Wilson Jones Century Plastic Molded Ring Binders,Padrão,4,99.696,6,0.2,33.6474,33.75
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,Wilson Jones Leather-Like Binders with DublLock Round Rings,Padrão,4,27.936,4,0.2,9.4284,33.75
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Móveis,Estantes,O'Sullivan Cherrywood Estates Traditional Bookcase,Padrão,4,84.98,1,0.0,18.6956,22.0
CA-2017-131954,2017-01-21,2017,1,Jan,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,Acco Translucent Poly Ring Binders,Padrão,4,18.72,5,0.2,6.552,35.0
CA-2014-132500,2014-09-08,2014,9,Sep,Consumidor,Oeste,California,San Francisco,Tecnologia,Acessórios,Logitech Wireless Touch Keyboard K400,Padrão,4,49.98,2,0.0,8.4966,17.0
CA-2014-112326,2014-01-04,2014,1,Jan,Home Office,Central,Illinois,Naperville,Papelaria,Etiquetas,Avery 508,Padrão,4,11.784,3,0.2,4.2717,36.25
CA-2014-112326,2014-01-04,2014,1,Jan,Home Office,Central,Illinois,Naperville,Papelaria,Armazenamento,SAFCO Boltless Steel Shelving,Padrão,4,272.736,3,0.2,-64.7748,-23.75
CA-2014-112326,2014-01-04,2014,1,Jan,Home Office,Central,Illinois,Naperville,Papelaria,Fichários,GBC Standard Plastic Binding Systems Combs,Padrão,4,3.54,2,0.8,-5.487,-155.0
US-2016-146710,2016-08-27,2016,8,Aug,Consumidor,Central,Texas,Dallas,Papelaria,Suprimentos,Martin-Yale Premier Letter Opener,Padrão,5,51.52,5,0.2,-10.948,-21.25
US-2016-146710,2016-08-27,2016,8,Aug,Consumidor,Central,Texas,Dallas,Papelaria,Papel,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Padrão,5,3.528,1,0.2,1.1466,32.5
US-2016-146710,2016-08-27,2016,8,Aug,Consumidor,Central,Texas,Dallas,Papelaria,Papel,Xerox 196,Padrão,5,4.624,1,0.2,1.6762,36.25
US-2016-146710,2016-08-27,2016,8,Aug,Consumidor,Central,Texas,Dallas,Papelaria,Suprimentos,"Fiskars 8"" Scissors, 2/Pack",Padrão,5,55.168,4,0.2,6.2064,11.25
CA-2014-124429,2014-05-27,2014,5,May,Corporativo,Oeste,California,San Diego,Móveis,Mesas,KI Conference Tables,Mesmo Dia,0,567.12,10,0.2,-28.356,-5.0
CA-2014-124429,2014-05-27,2014,5,May,Corporativo,Oeste,California,San Diego,Papelaria,Armazenamento,Fellowes Officeware Wire Shelving,Mesmo Dia,0,359.32,4,0.0,7.1864,2.0
CA-2016-150889,2016-03-20,2016,3,Mar,Consumidor,Central,Illinois,Evanston,Tecnologia,Telefones,Belkin iPhone and iPad Lightning Cable,Segunda Classe,2,11.992,1,0.2,0.8994,7.5
CA-2017-126074,2017-10-02,2017,10,Oct,Consumidor,Central,Michigan,Trenton,Papelaria,Fichários,GBC Durable Plastic Covers,Padrão,4,58.05,3,0.0,26.703,46.0
CA-2017-126074,2017-10-02,2017,10,Oct,Consumidor,Central,Michigan,Trenton,Móveis,Mobiliário,Nu-Dell Leatherette Frames,Padrão,4,157.74,11,0.0,56.7864,36.0
CA-2017-126074,2017-10-02,2017,10,Oct,Consumidor,Central,Michigan,Trenton,Papelaria,Arte,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Padrão,4,56.98,7,0.0,22.792,40.0
CA-2017-126074,2017-10-02,2017,10,Oct,Consumidor,Central,Michigan,Trenton,Papelaria,Fichários,Avery Durable Binders,Padrão,4,2.88,1,0.0,1.4112,49.0
CA-2016-110499,2016-04-07,2016,4,Apr,Corporativo,Oeste,California,San Francisco,Tecnologia,Copiadoras,Hewlett Packard 610 Color Digital Copier / Printer,Primeira Classe,2,1199.976,3,0.2,374.9925,31.25
CA-2015-135272,2015-12-07,2015,12,Dec,Consumidor,Oeste,California,Los Angeles,Móveis,Mobiliário,12-1/2 Diameter Round Wall Clock,Padrão,5,79.92,4,0.0,28.7712,36.0
CA-2016-140928,2016-09-18,2016,9,Sep,Corporativo,Sul,Florida,Jacksonville,Móveis,Mesas,Chromcraft Round Conference Tables,Padrão,4,383.438,4,0.45,-167.3184,-43.64
CA-2014-106803,2014-12-29,2014,12,Dec,Consumidor,Central,Minnesota,Cottage Grove,Papelaria,Armazenamento,Recycled Eldon Regeneration Jumbo File,Padrão,4,24.56,2,0.0,6.8768,28.0
CA-2014-106803,2014-12-29,2014,12,Dec,Consumidor,Central,Minnesota,Cottage Grove,Tecnologia,Acessórios,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Padrão,4,119.8,4,0.0,47.92,40.0
CA-2017-117240,2017-07-23,2017,7,Jul,Corporativo,Leste,New York,New York City,Papelaria,Fichários,Angle-D Ring Binders,Padrão,5,13.128,3,0.2,4.2666,32.5
CA-2017-133333,2017-09-18,2017,9,Sep,Corporativo,Central,Wisconsin,Green Bay,Papelaria,Papel,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Padrão,4,22.72,4,0.0,10.224,45.0
CA-2015-112319,2015-08-31,2015,8,Aug,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Xerox 226,Padrão,5,58.32,9,0.0,27.9936,48.0
CA-2017-126046,2017-11-03,2017,11,Nov,Corporativo,Sul,Georgia,Atlanta,Papelaria,Etiquetas,Avery 476,Padrão,4,12.39,3,0.0,5.6994,46.0
CA-2015-114923,2015-02-08,2015,2,Feb,Consumidor,Leste,Ohio,Columbus,Tecnologia,Telefones,JBL Micro Wireless Portable Bluetooth Speaker,Padrão,5,107.982,3,0.4,-26.9955,-25.0
CA-2014-162775,2014-01-13,2014,1,Jan,Corporativo,Sul,Louisiana,Bossier City,Papelaria,Envelopes,Staple envelope,Segunda Classe,2,11.36,2,0.0,5.3392,47.0
CA-2014-162775,2014-01-13,2014,1,Jan,Corporativo,Sul,Louisiana,Bossier City,Papelaria,Envelopes,Brown Kraft Recycled Envelopes,Segunda Classe,2,50.94,3,0.0,25.47,50.0
CA-2014-162775,2014-01-13,2014,1,Jan,Corporativo,Sul,Louisiana,Bossier City,Tecnologia,Acessórios,Plantronics S12 Corded Telephone Headset System,Segunda Classe,2,646.74,6,0.0,258.696,40.0
CA-2014-162775,2014-01-13,2014,1,Jan,Corporativo,Sul,Louisiana,Bossier City,Papelaria,Fichários,3-ring staple pack,Segunda Classe,2,5.64,3,0.0,2.7072,48.0
CA-2014-162775,2014-01-13,2014,1,Jan,Corporativo,Sul,Louisiana,Bossier City,Papelaria,Armazenamento,Fellowes Stor/Drawer Steel Plus Storage Drawers,Segunda Classe,2,572.58,6,0.0,34.3548,6.0
CA-2014-106810,2014-05-14,2014,5,May,Corporativo,Sul,Florida,Saint Petersburg,Móveis,Mobiliário,Electrix Halogen Magnifier Lamp,Padrão,6,310.88,2,0.2,23.316,7.5
CA-2016-157245,2016-05-19,2016,5,May,Consumidor,Sul,Virginia,Arlington,Móveis,Cadeiras,Hon 4070 Series Pagoda Round Back Stacking Chairs,Padrão,5,641.96,2,0.0,179.7488,28.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Papelaria,Fichários,Cardinal EasyOpen D-Ring Binders,Padrão,6,18.28,2,0.0,9.14,50.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Tecnologia,Telefones,AT&T 841000 Phone,Padrão,6,207.0,3,0.0,51.75,25.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Papelaria,Fichários,GBC Instant Report Kit,Padrão,6,32.35,5,0.0,16.175,50.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Papelaria,Fichários,DXL Angle-View Binders with Locking Rings by Samsill,Padrão,6,7.71,1,0.0,3.4695,45.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Papelaria,Arte,Boston 19500 Mighty Mite Electric Pencil Sharpener,Padrão,6,40.3,2,0.0,10.881,27.0
CA-2017-104220,2017-01-30,2017,1,Jan,Corporativo,Central,Iowa,Des Moines,Móveis,Mobiliário,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Padrão,6,34.58,7,0.0,14.5236,42.0
CA-2014-165974,2014-06-29,2014,6,Jun,Consumidor,Leste,Ohio,Cincinnati,Papelaria,Arte,"Dixon My First Ticonderoga Pencil, #2",Padrão,7,32.76,7,0.2,3.6855,11.25
CA-2015-144267,2015-08-21,2015,8,Aug,Home Office,Oeste,California,San Francisco,Móveis,Cadeiras,Hon GuestStacker Chair,Primeira Classe,2,544.008,3,0.2,40.8006,7.5
CA-2015-144267,2015-08-21,2015,8,Aug,Home Office,Oeste,California,San Francisco,Papelaria,Papel,Xerox 191,Primeira Classe,2,59.94,3,0.0,28.1718,47.0
CA-2015-144267,2015-08-21,2015,8,Aug,Home Office,Oeste,California,San Francisco,Papelaria,Papel,Xerox 1974,Primeira Classe,2,23.92,4,0.0,11.7208,49.0
CA-2015-144267,2015-08-21,2015,8,Aug,Home Office,Oeste,California,San Francisco,Papelaria,Papel,Xerox 1927,Primeira Classe,2,4.28,1,0.0,1.926,45.0
US-2015-157014,2015-10-03,2015,10,Oct,Consumidor,Leste,Ohio,Columbus,Papelaria,Fichários,Acco D-Ring Binder w/DublLock,Segunda Classe,3,32.07,5,0.7,-22.449,-70.0
US-2015-157014,2015-10-03,2015,10,Oct,Consumidor,Leste,Ohio,Columbus,Tecnologia,Acessórios,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Segunda Classe,3,24.0,2,0.2,-2.7,-11.25
US-2015-157014,2015-10-03,2015,10,Oct,Consumidor,Leste,Ohio,Columbus,Móveis,Estantes,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Segunda Classe,3,35.49,1,0.5,-15.6156,-44.0
